Date,Open,High,Low,Close,Adj Close,Volume
2017-12-13,1.0057400465011597,1.578629970550537,0.9659349918365479,1.5120799541473389,1.5120799541473389,177887
2017-12-14,1.4816900491714478,2.6926798820495605,1.3553999662399292,2.537260055541992,2.537260055541992,679690
2017-12-15,2.5862700939178467,2.71943998336792,1.6993299722671509,1.840459942817688,1.840459942817688,337455
2017-12-16,1.8424700498580933,2.229340076446533,1.8385000228881836,1.909209966659546,1.909209966659546,194381
2017-12-17,1.8746000528335571,2.002890110015869,1.3764100074768066,1.5579700469970703,1.5579700469970703,130119
2017-12-18,1.5526200532913208,1.726349949836731,1.3059500455856323,1.6461199522018433,1.6461199522018433,118992
2017-12-19,1.6469299793243408,1.6843600273132324,1.4412399530410767,1.5147700309753418,1.5147700309753418,90417
2017-12-20,1.5133800506591797,1.5133800506591797,1.2200700044631958,1.2387100458145142,1.2387100458145142,68990
2017-12-21,1.2411999702453613,1.6082500219345093,1.154170036315918,1.5940799713134766,1.5940799713134766,88350
2017-12-22,1.5971100330352783,1.6055099964141846,1.0149799585342407,1.1352499723434448,1.1352499723434448,70423
2017-12-23,1.1426600217819214,1.2521100044250488,1.0141500234603882,1.1066800355911255,1.1066800355911255,56621
2017-12-24,1.24399995803833,1.2482999563217163,0.9556059837341309,1.1508699655532837,1.1508699655532837,29176
2017-12-25,1.1581599712371826,1.3014500141143799,0.9641839861869812,1.282170057296753,1.282170057296753,93421
2017-12-26,1.2813400030136108,1.5932799577713013,1.202139973640442,1.5899800062179565,1.5899800062179565,138141
2017-12-27,1.4421900510787964,1.6773200035095215,1.2230000495910645,1.354699969291687,1.354699969291687,136623
2017-12-28,1.3400299549102783,1.398360013961792,1.0167299509048462,1.201449990272522,1.201449990272522,168016
2017-12-29,1.2170499563217163,1.237720012664795,1.1034799814224243,1.1970000267028809,1.1970000267028809,51671
2017-12-30,1.1949599981307983,1.2477200031280518,0.95005202293396,1.129390001296997,1.129390001296997,86060
2017-12-31,1.1212600469589233,1.2558000087738037,1.1013799905776978,1.18163001537323,1.18163001537323,87864
2018-01-01,1.1841700077056885,1.3750499486923218,1.0209599733352661,1.2511999607086182,1.2511999607086182,96728
2018-01-02,1.3641999959945679,1.435379981994629,1.0863800048828125,1.3695199489593506,1.3695199489593506,154083
2018-01-03,1.3657599687576294,1.6077500581741333,1.1292599439620972,1.4465399980545044,1.4465399980545044,216582
2018-01-04,1.4338799715042114,1.5846199989318848,1.1714600324630737,1.3931699991226196,1.3931699991226196,289686
2018-01-05,1.352180004119873,1.4224400520324707,1.2065099477767944,1.2549500465393066,1.2549500465393066,95082
2018-01-06,1.2532600164413452,1.4980100393295288,1.1453700065612793,1.4980100393295288,1.4980100393295288,187213
2018-01-07,1.5025800466537476,1.789430022239685,1.3300199508666992,1.564210057258606,1.564210057258606,351502
2018-01-08,1.6593400239944458,2.007580041885376,1.3232300281524658,1.8685200214385986,1.8685200214385986,282053
2018-01-09,1.9080699682235718,2.1082301139831543,1.724269986152649,2.062730073928833,2.062730073928833,315828
2018-01-10,2.0633299350738525,2.441380023956299,1.738800048828125,2.349940061569214,2.349940061569214,371155
2018-01-11,2.37896990776062,2.3912100791931152,1.7923500537872314,1.996359944343567,1.996359944343567,254655
2018-01-12,2.009200096130371,2.057569980621338,1.750040054321289,1.9696199893951416,1.9696199893951416,191098
