Date,Open,High,Low,Close,Adj Close,Volume
2021-02-08,0.9807869791984558,1.7068760395050049,0.9613819718360901,1.2887120246887207,1.2887120246887207,340713414
2021-02-09,1.289520025253296,4.388876914978027,1.289520025253296,3.438286066055298,3.438286066055298,1810439563
2021-02-10,3.4544079303741455,3.766477108001709,2.4050419330596924,2.470686912536621,2.470686912536621,461958358
2021-02-11,2.482923984527588,2.974945068359375,2.482923984527588,2.676553964614868,2.676553964614868,156269070
2021-02-12,2.6762990951538086,2.9271819591522217,2.6214699745178223,2.73740291595459,2.73740291595459,97088036
2021-02-13,2.7329630851745605,2.8525888919830322,2.538733959197998,2.6210830211639404,2.6210830211639404,68404137
2021-02-14,2.6243560314178467,3.3895010948181152,2.5637409687042236,2.9311070442199707,2.9311070442199707,217181020
2021-02-15,2.9036200046539307,3.042747974395752,2.529381036758423,2.7339210510253906,2.7339210510253906,113654221
2021-02-16,2.739691972732544,3.1398720741271973,2.670670986175537,2.8705639839172363,2.8705639839172363,96881140
2021-02-17,2.875114917755127,3.360097885131836,2.7432940006256104,3.2406771183013916,3.2406771183013916,133964390
2021-02-18,3.2405030727386475,3.331352949142456,2.9998939037323,3.110625982284546,3.110625982284546,124919532
2021-02-19,3.102695941925049,3.147067070007324,2.6910269260406494,2.782457113265991,2.782457113265991,147182411
2021-02-20,2.782550096511841,2.8613500595092773,2.5195090770721436,2.649319887161255,2.649319887161255,111871584
2021-02-21,2.6487278938293457,2.8938519954681396,2.561202049255371,2.773408889770508,2.773408889770508,93174194
2021-02-22,2.777200937271118,2.956170082092285,1.9682929515838623,2.456321954727173,2.456321954727173,130869168
2021-02-23,2.4583399295806885,2.463792085647583,1.618981957435608,1.8684899806976318,1.8684899806976318,10108078
2021-02-24,1.884883999824524,2.250807046890259,1.7708170413970947,1.9638049602508545,1.9638049602508545,76711773
2021-02-25,1.974066972732544,2.162410020828247,1.8027039766311646,1.8117719888687134,1.8117719888687134,45106393
2021-02-26,1.8288429975509644,1.8618160486221313,1.5713369846343994,1.6987680196762085,1.6987680196762085,51332252
2021-02-27,1.6946419477462769,1.8409039974212646,1.6524100303649902,1.7436219453811646,1.7436219453811646,38213916
