Date,Open,High,Low,Close,Adj Close,Volume
2021-07-24,1.8999999156221747e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,1.9999999494757503e-05,1814368
2021-07-25,1.9999999494757503e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,2.099999983329326e-05,1392200
2021-07-26,2.099999983329326e-05,2.8000000384054147e-05,2.099999983329326e-05,2.499999936844688e-05,2.499999936844688e-05,4742335
2021-07-27,2.499999936844688e-05,2.499999936844688e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,3286679
2021-07-28,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,1416692
2021-07-29,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,1182047
2021-07-30,2.2000000171829015e-05,3.9999998989515007e-05,2.2000000171829015e-05,3.300000025774352e-05,3.300000025774352e-05,19734188
2021-07-31,3.300000025774352e-05,3.899999865097925e-05,3.199999991920777e-05,3.5000000934815034e-05,3.5000000934815034e-05,7799023
2021-08-01,3.5000000934815034e-05,3.5000000934815034e-05,3.199999991920777e-05,3.300000025774352e-05,3.300000025774352e-05,3355277
2021-08-02,3.300000025774352e-05,4.600000102072954e-05,3.300000025774352e-05,4.5000000682193786e-05,4.5000000682193786e-05,19811148
2021-08-03,4.5000000682193786e-05,5.199999941396527e-05,4.099999932805076e-05,4.400000034365803e-05,4.400000034365803e-05,17419332
2021-08-04,4.5000000682193786e-05,5.199999941396527e-05,4.3000000005122274e-05,4.999999873689376e-05,4.999999873689376e-05,17090060
2021-08-05,4.999999873689376e-05,7.300000288523734e-05,4.999999873689376e-05,7.100000220816582e-05,7.100000220816582e-05,35175593
2021-08-06,7.100000220816582e-05,8.499999967170879e-05,4.999999873689376e-05,6.0999998822808266e-05,6.0999998822808266e-05,225951414
2021-08-07,6.0999998822808266e-05,6.199999916134402e-05,5.2999999752501026e-05,5.500000042957254e-05,5.500000042957254e-05,50492758
2021-08-08,5.500000042957254e-05,5.6000000768108293e-05,5.199999941396527e-05,5.199999941396527e-05,5.199999941396527e-05,16790742
2021-08-09,5.199999941396527e-05,5.6000000768108293e-05,5.199999941396527e-05,5.400000009103678e-05,5.400000009103678e-05,14823099
2021-08-10,5.400000009103678e-05,5.500000042957254e-05,5.199999941396527e-05,5.199999941396527e-05,5.199999941396527e-05,8923649
2021-08-11,5.199999941396527e-05,5.400000009103678e-05,4.8999998398358e-05,5.0999999075429514e-05,5.0999999075429514e-05,18638281
2021-08-12,5.0999999075429514e-05,5.0999999075429514e-05,4.600000102072954e-05,4.70000013592653e-05,4.70000013592653e-05,9585728
2021-08-13,4.70000013592653e-05,5.700000110664405e-05,4.70000013592653e-05,5.0999999075429514e-05,5.0999999075429514e-05,11325489
2021-08-14,4.999999873689376e-05,5.199999941396527e-05,4.8999998398358e-05,5.0999999075429514e-05,5.0999999075429514e-05,7312813
2021-08-15,5.0999999075429514e-05,5.400000009103678e-05,5.0999999075429514e-05,5.0999999075429514e-05,5.0999999075429514e-05,8870556
2021-08-16,5.0999999075429514e-05,6.70000008540228e-05,5.0999999075429514e-05,5.900000178371556e-05,5.900000178371556e-05,40488048
2021-08-17,5.900000178371556e-05,6.199999916134402e-05,5.199999941396527e-05,5.2999999752501026e-05,5.2999999752501026e-05,16785525
2021-08-18,5.2999999752501026e-05,5.6000000768108293e-05,5.0999999075429514e-05,5.2999999752501026e-05,5.2999999752501026e-05,8973297
2021-08-19,5.2999999752501026e-05,5.900000178371556e-05,5.2999999752501026e-05,5.700000110664405e-05,5.700000110664405e-05,13385926
2021-08-20,5.700000110664405e-05,8.199999865610152e-05,5.700000110664405e-05,8.199999865610152e-05,8.199999865610152e-05,69910977
2021-08-21,8.199999865610152e-05,9.600000339560211e-05,7.400000322377309e-05,8.299999899463728e-05,8.299999899463728e-05,155470855
2021-08-22,8.299999899463728e-05,8.399999933317304e-05,7.699999696342275e-05,8.299999899463728e-05,8.299999899463728e-05,30901185
2021-08-23,8.299999899463728e-05,8.499999967170879e-05,7.79999973019585e-05,7.999999797903001e-05,7.999999797903001e-05,18862864
2021-08-24,7.999999797903001e-05,7.999999797903001e-05,7.200000254670158e-05,7.200000254670158e-05,7.200000254670158e-05,16006175
2021-08-25,7.200000254670158e-05,9.300000237999484e-05,7.200000254670158e-05,7.999999797903001e-05,7.999999797903001e-05,49295462
2021-08-26,7.999999797903001e-05,7.999999797903001e-05,7.400000322377309e-05,7.599999662488699e-05,7.599999662488699e-05,14919391
2021-08-27,7.599999662488699e-05,9.40000027185306e-05,7.400000322377309e-05,9.40000027185306e-05,9.40000027185306e-05,30952675
2021-08-28,9.40000027185306e-05,0.00016199999663513154,9.100000170292333e-05,0.00015700000221841037,0.00015700000221841037,444153739
2021-08-29,0.000155999994603917,0.00024199999461416155,0.00013800000306218863,0.00015900000289548188,0.00015900000289548188,753133602
2021-08-30,0.00015999999595806003,0.00019099999917671084,0.0001500000071246177,0.00017299999308306724,0.00017299999308306724,272728968
2021-08-31,0.00017299999308306724,0.0001939999929163605,0.00016599999798927456,0.00017299999308306724,0.00017299999308306724,152948790
2021-09-01,0.0001720000000204891,0.00018400000408291817,0.00016799999866634607,0.00017600000137463212,0.00017600000137463212,85772225
2021-09-02,0.00017600000137463212,0.00021899999410379678,0.00017600000137463212,0.00021600000036414713,0.00021600000036414713,339144910
2021-09-03,0.00021699999342672527,0.00038499999209307134,0.00021699999342672527,0.0003239999932702631,0.0003239999932702631,1418972187
2021-09-04,0.0003220000071451068,0.0003870000073220581,0.0003150000120513141,0.00033000000985339284,0.00033000000985339284,929632901
2021-09-05,0.00033000000985339284,0.0003389999910723418,0.0003000000142492354,0.0003060000017285347,0.0003060000017285347,404494894
2021-09-06,0.00030499999411404133,0.00031800000579096377,0.0002730000123847276,0.0002899999963119626,0.0002899999963119626,374613591
2021-09-07,0.000291000003926456,0.0003150000120513141,0.00019999999494757503,0.00024500000290572643,0.00024500000290572643,447062767
2021-09-08,0.0002460000105202198,0.000291000003926456,0.00023400000645779073,0.0002570000069681555,0.0002570000069681555,326975186
2021-09-09,0.0002410000015515834,0.0002629999944474548,0.00023299999884329736,0.00025099999038502574,0.00025099999038502574,134001869
2021-09-10,0.00025099999038502574,0.0002770000137388706,0.00023099999816622585,0.00023499999952036887,0.00023499999952036887,154921801
2021-09-11,0.00023400000645779073,0.00023799999326001853,0.00022000000171829015,0.00022000000171829015,0.00022000000171829015,96906236
2021-09-12,0.00022000000171829015,0.00022899999748915434,0.00020700000459328294,0.00021600000036414713,0.00021600000036414713,118936673
2021-09-13,0.00021600000036414713,0.0002629999944474548,0.00018600000475998968,0.0002209999947808683,0.0002209999947808683,239176907
2021-09-14,0.0002209999947808683,0.0002629999944474548,0.00020700000459328294,0.00023999999393709004,0.00023999999393709004,424053844
2021-09-15,0.00023999999393709004,0.00026500000967644155,0.00023499999952036887,0.0002579999854788184,0.0002579999854788184,255916297
2021-09-16,0.0002579999854788184,0.00026500000967644155,0.00024300000222865492,0.0002469999890308827,0.0002469999890308827,138901476
2021-09-17,0.0002460000105202198,0.0002460000105202198,0.00022899999748915434,0.00022899999748915434,0.00022899999748915434,93111479
2021-09-18,0.00022899999748915434,0.00024300000222865492,0.00022699999681208283,0.00023200000578071922,0.00023200000578071922,83334025
2021-09-19,0.00023200000578071922,0.00023499999952036887,0.0002229999954579398,0.0002280000044265762,0.0002280000044265762,63382669
2021-09-20,0.00022899999748915434,0.00024199999461416155,0.00020199999562464654,0.00020599999697878957,0.00020599999697878957,120216110
2021-09-21,0.00020700000459328294,0.00022000000171829015,0.00019299999985378236,0.0001990000018849969,0.0001990000018849969,71343820
2021-09-22,0.0001990000018849969,0.00024199999461416155,0.00019500000053085387,0.00022899999748915434,0.00022899999748915434,134507612
2021-09-23,0.00022899999748915434,0.00023299999884329736,0.00021699999342672527,0.00023299999884329736,0.00023299999884329736,63505169
2021-09-24,0.00023200000578071922,0.00023200000578071922,0.00020199999562464654,0.00021399999968707561,0.00021399999968707561,72658682
2021-09-25,0.00021499999274965376,0.00022000000171829015,0.00020900000527035445,0.00021699999342672527,0.00021699999342672527,38048302
2021-09-26,0.00021699999342672527,0.00023299999884329736,0.00019200000679120421,0.00022499999613501132,0.00022499999613501132,101535779
2021-09-27,0.00022499999613501132,0.00024500000290572643,0.00022000000171829015,0.00023200000578071922,0.00023200000578071922,130253466
2021-09-28,0.00023200000578071922,0.0002859999949578196,0.00022600000374950469,0.00025599999935366213,0.00025599999935366213,418929089
2021-09-29,0.0002570000069681555,0.0002699999895412475,0.00023299999884329736,0.00023700000019744039,0.00023700000019744039,166478729
2021-09-30,0.00023799999326001853,0.0002610000083222985,0.00022600000374950469,0.00024399999529123306,0.00024399999529123306,174140434
2021-10-01,0.00024500000290572643,0.0002570000069681555,0.00023999999393709004,0.0002570000069681555,0.0002570000069681555,97181916
2021-10-02,0.0002570000069681555,0.00026000000070780516,0.0002479999966453761,0.00025099999038502574,0.00025099999038502574,367795507
2021-10-03,0.00025099999038502574,0.0002519999979995191,0.00023999999393709004,0.00024399999529123306,0.00024399999529123306,294273101
2021-10-04,0.00024399999529123306,0.0002460000105202198,0.0002280000044265762,0.00023499999952036887,0.00023499999952036887,374401359
2021-10-05,0.00023499999952036887,0.0002390000008745119,0.00022600000374950469,0.00023400000645779073,0.00023400000645779073,342308315
2021-10-06,0.00023400000645779073,0.00023999999393709004,0.00021100000594742596,0.00022600000374950469,0.00022600000374950469,474768796
2021-10-07,0.00022600000374950469,0.0002300000051036477,0.00021699999342672527,0.0002209999947808683,0.0002209999947808683,206746362
2021-10-08,0.0002209999947808683,0.00022699999681208283,0.0002209999947808683,0.0002229999954579398,0.0002229999954579398,274865380
2021-10-09,0.00022200000239536166,0.00022499999613501132,0.00021899999410379678,0.0002229999954579398,0.0002229999954579398,181092117
2021-10-10,0.0002229999954579398,0.0002229999954579398,0.0002119999990100041,0.00021300000662449747,0.00021300000662449747,98808946
2021-10-11,0.00021300000662449747,0.00021899999410379678,0.00020900000527035445,0.00021499999274965376,0.00021499999274965376,121080506
2021-10-12,0.00021499999274965376,0.00025400001322850585,0.00021300000662449747,0.00022200000239536166,0.00022200000239536166,630291798
2021-10-13,0.00022200000239536166,0.0002229999954579398,0.00021399999968707561,0.00021800000104121864,0.00021800000104121864,193792928
2021-10-14,0.00021800000104121864,0.0002229999954579398,0.00021600000036414713,0.00021800000104121864,0.00021800000104121864,120418089
2021-10-15,0.00021800000104121864,0.00022000000171829015,0.00020399999630171806,0.00020599999697878957,0.00020599999697878957,259326302
2021-10-16,0.00020700000459328294,0.00020900000527035445,0.00020300000323913991,0.00020399999630171806,0.00020399999630171806,140146024
2021-10-17,0.00020399999630171806,0.0002119999990100041,0.00019500000053085387,0.00020199999562464654,0.00020199999562464654,147424556
2021-10-18,0.00020199999562464654,0.00020199999562464654,0.00019299999985378236,0.00019500000053085387,0.00019500000053085387,117986569
2021-10-19,0.00019500000053085387,0.00019500000053085387,0.0001849999971454963,0.00018899999849963933,0.00018899999849963933,111773637
2021-10-20,0.00018899999849963933,0.00019999999494757503,0.00017499999376013875,0.00019700000120792538,0.00019700000120792538,400433344
2021-10-21,0.00019799999427050352,0.0002010000025620684,0.00018600000475998968,0.0001880000054370612,0.0001880000054370612,149516422
2021-10-22,0.0001880000054370612,0.00019200000679120421,0.0001849999971454963,0.0001880000054370612,0.0001880000054370612,89250132
2021-10-23,0.0001880000054370612,0.00019299999985378236,0.00018699999782256782,0.0001900000061141327,0.0001900000061141327,63738199
2021-10-24,0.0001900000061141327,0.0001939999929163605,0.00018699999782256782,0.00019200000679120421,0.00019200000679120421,90825272
2021-10-25,0.00019299999985378236,0.0001990000018849969,0.0001900000061141327,0.0001939999929163605,0.0001939999929163605,79112190
2021-10-26,0.0001939999929163605,0.00019500000053085387,0.00018899999849963933,0.0001900000061141327,0.0001900000061141327,64003713
2021-10-27,0.0001900000061141327,0.00019200000679120421,0.00015999999595806003,0.00017499999376013875,0.00017499999376013875,209910438
2021-10-28,0.00017499999376013875,0.00018400000408291817,0.00016799999866634607,0.00018000000272877514,0.00018000000272877514,133160616
2021-10-29,0.00018000000272877514,0.00018400000408291817,0.00017800000205170363,0.0001829999964684248,0.0001829999964684248,81585775
2021-10-30,0.0001829999964684248,0.0001990000018849969,0.00018200000340584666,0.00018699999782256782,0.00018699999782256782,236752154
2021-10-31,0.00018699999782256782,0.00018699999782256782,0.00017499999376013875,0.00018200000340584666,0.00018200000340584666,123375804
2021-11-01,0.00018200000340584666,0.00018200000340584666,0.00017499999376013875,0.00017800000205170363,0.00017800000205170363,71711205
2021-11-02,0.00017800000205170363,0.0001849999971454963,0.00017699999443721026,0.00018200000340584666,0.00018200000340584666,105894939
2021-11-03,0.00018200000340584666,0.0001829999964684248,0.00017699999443721026,0.00018000000272877514,0.00018000000272877514,89488378
2021-11-04,0.00018000000272877514,0.00022699999681208283,0.00017800000205170363,0.0001990000018849969,0.0001990000018849969,785656278
2021-11-05,0.00019999999494757503,0.00021699999342672527,0.00019099999917671084,0.00019500000053085387,0.00019500000053085387,434616641
2021-11-06,0.00019500000053085387,0.0002010000025620684,0.00018899999849963933,0.00019700000120792538,0.00019700000120792538,137360047
2021-11-07,0.000195999993593432,0.00019700000120792538,0.00019200000679120421,0.00019299999985378236,0.00019299999985378236,62449216
2021-11-08,0.0001939999929163605,0.00020199999562464654,0.00018899999849963933,0.00019700000120792538,0.00019700000120792538,152237988
2021-11-09,0.00019700000120792538,0.00020399999630171806,0.00019500000053085387,0.0002010000025620684,0.0002010000025620684,146310485
2021-11-10,0.00020199999562464654,0.005111999809741974,0.00017800000205170363,0.00018699999782256782,0.00018699999782256782,128782017
2021-11-11,0.00018699999782256782,0.00019799999427050352,0.00018400000408291817,0.00019500000053085387,0.00019500000053085387,85198812
2021-11-12,0.0001939999929163605,0.00022000000171829015,0.00019299999985378236,0.00020399999630171806,0.00020399999630171806,461254896
2021-11-13,0.00020399999630171806,0.00020799999765586108,0.00019799999427050352,0.00020199999562464654,0.00020199999562464654,133155606
2021-11-14,0.00020199999562464654,0.00021399999968707561,0.00019999999494757503,0.00020799999765586108,0.00020799999765586108,183096021
2021-11-15,0.00020799999765586108,0.00020900000527035445,0.00019299999985378236,0.0001939999929163605,0.0001939999929163605,144016783
2021-11-16,0.00019500000053085387,0.00019500000053085387,0.00016900000628083944,0.00017699999443721026,0.00017699999443721026,195977061
2021-11-17,0.00017699999443721026,0.00018200000340584666,0.00017100000695791095,0.00017899999511428177,0.00017899999511428177,144929583
2021-11-18,0.00017899999511428177,0.00018099999579135329,0.00015900000289548188,0.00016399999731220305,0.00016399999731220305,144312326
2021-11-19,0.00016399999731220305,0.00017299999308306724,0.0001610000035725534,0.00016999999934341758,0.00016999999934341758,83972854
2021-11-20,0.00016999999934341758,0.00017299999308306724,0.00016500000492669642,0.0001720000000204891,0.0001720000000204891,71927245
2021-11-21,0.0001720000000204891,0.00017299999308306724,0.00016799999866634607,0.00016799999866634607,0.00016799999866634607,62075047
2021-11-22,0.00016900000628083944,0.00016900000628083944,0.00015999999595806003,0.00016199999663513154,0.00016199999663513154,68465104
2021-11-23,0.00016199999663513154,0.00016599999798927456,0.00015900000289548188,0.00016399999731220305,0.00016399999731220305,67062925
2021-11-24,0.00016399999731220305,0.00016399999731220305,0.00015500000154133886,0.00015999999595806003,0.00015999999595806003,66948159
2021-11-25,0.00015799999528098851,0.00016199999663513154,0.00015500000154133886,0.00015700000221841037,0.00015700000221841037,84019071
2021-11-26,0.00015900000289548188,0.00015900000289548188,0.00013699999544769526,0.0001429999974789098,0.0001429999974789098,102002225
2021-11-27,0.0001429999974789098,0.00015999999595806003,0.0001429999974789098,0.00014899999951012433,0.00014899999951012433,113375399
2021-11-28,0.00014899999951012433,0.0001539999939268455,0.00014099999680183828,0.0001500000071246177,0.0001500000071246177,79924136
2021-11-29,0.00015100000018719584,0.00015300000086426735,0.00014699999883305281,0.00015100000018719584,0.00015100000018719584,47543258
2021-11-30,0.00015100000018719584,0.0001539999939268455,0.00014699999883305281,0.0001500000071246177,0.0001500000071246177,54005979
2021-12-01,0.00014899999951012433,0.00015300000086426735,0.00014899999951012433,0.0001500000071246177,0.0001500000071246177,37996033
2021-12-02,0.0001500000071246177,0.00015100000018719584,0.00014400000509340316,0.00014600000577047467,0.00014600000577047467,41850485
2021-12-03,0.00014699999883305281,0.00014899999951012433,0.00013499999477062374,0.00013800000306218863,0.00013800000306218863,53249545
2021-12-04,0.00013800000306218863,0.00013800000306218863,8.499999967170879e-05,0.0001230000052601099,0.0001230000052601099,160893274
2021-12-05,0.0001230000052601099,0.00013600000238511711,0.00011200000153621659,0.00012099999730708078,0.00012099999730708078,115297795
2021-12-06,0.00012099999730708078,0.00013299999409355223,0.00011000000085914508,0.00012700000661425292,0.00012700000661425292,147373046
2021-12-07,0.00012700000661425292,0.0001340000017080456,0.0001250000059371814,0.00012700000661425292,0.00012700000661425292,68116271
2021-12-08,0.00012700000661425292,0.00013000000035390258,0.00012099999730708078,0.00012799999967683107,0.00012799999967683107,47420202
2021-12-09,0.00012799999967683107,0.00013000000035390258,0.00011899999663000926,0.00011999999696854502,0.00011999999696854502,40379577
2021-12-10,0.00011999999696854502,0.00012199999764561653,0.0001140000022132881,0.0001140000022132881,0.0001140000022132881,37015737
2021-12-11,0.0001140000022132881,0.00011899999663000926,0.00011200000153621659,0.00011800000356743112,0.00011800000356743112,21493692
2021-12-12,0.00011800000356743112,0.00011899999663000926,0.0001140000022132881,0.00011700000322889537,0.00011700000322889537,21520141
2021-12-13,0.00011700000322889537,0.00011700000322889537,0.00010399999882793054,0.00010599999950500205,0.00010599999950500205,39733045
2021-12-14,0.00010599999950500205,0.00012099999730708078,0.0001049999991664663,0.00011500000255182385,0.00011500000255182385,117823415
2021-12-15,0.0001140000022132881,0.00011899999663000926,0.00010699999984353781,0.00011500000255182385,0.00011500000255182385,58989202
2021-12-16,0.00011500000255182385,0.00011500000255182385,0.00011000000085914508,0.00011000000085914508,0.00011000000085914508,30869991
2021-12-17,0.00011000000085914508,0.00011300000187475234,0.00010599999950500205,0.00011000000085914508,0.00011000000085914508,29354231
2021-12-18,0.00011000000085914508,0.00011200000153621659,0.00010699999984353781,0.00011100000119768083,0.00011100000119768083,21399025
2021-12-19,0.00011100000119768083,0.00011200000153621659,0.00010900000052060932,0.00010900000052060932,0.00010900000052060932,16295285
2021-12-20,0.00010900000052060932,0.00010900000052060932,0.00010299999848939478,0.00010599999950500205,0.00010599999950500205,27230160
2021-12-21,0.00010599999950500205,0.00011000000085914508,0.00010599999950500205,0.00011000000085914508,0.00011000000085914508,18138741
2021-12-22,0.00011000000085914508,0.00011200000153621659,0.00010800000018207356,0.00011100000119768083,0.00011100000119768083,25122453
2021-12-23,0.00011100000119768083,0.00011500000255182385,0.00010800000018207356,0.0001140000022132881,0.0001140000022132881,27271988
2021-12-24,0.00011500000255182385,0.00012700000661425292,0.0001140000022132881,0.00011700000322889537,0.00011700000322889537,56296062
2021-12-25,0.00011800000356743112,0.0001230000052601099,0.00011600000289035961,0.00011999999696854502,0.00011999999696854502,35252021
2021-12-26,0.00011999999696854502,0.0001250000059371814,0.00011700000322889537,0.00012199999764561653,0.00012199999764561653,36461766
2021-12-27,0.00012099999730708078,0.0001230000052601099,0.00011800000356743112,0.00011899999663000926,0.00011899999663000926,32070338
2021-12-28,0.00011899999663000926,0.00011899999663000926,0.00010900000052060932,0.00011000000085914508,0.00011000000085914508,35182398
2021-12-29,0.00011000000085914508,0.00011300000187475234,0.00010699999984353781,0.00010800000018207356,0.00010800000018207356,27021396
2021-12-30,0.00010800000018207356,0.00011200000153621659,0.00010599999950500205,0.00011000000085914508,0.00011000000085914508,20543256
2021-12-31,0.00011000000085914508,0.00011200000153621659,0.00010599999950500205,0.00010800000018207356,0.00010800000018207356,20602768
2022-01-01,0.00010800000018207356,0.00011100000119768083,0.00010800000018207356,0.00011000000085914508,0.00011000000085914508,14435653
2022-01-02,0.00011000000085914508,0.00011600000289035961,0.00011000000085914508,0.00011300000187475234,0.00011300000187475234,43700799
2022-01-03,0.00011300000187475234,0.00011999999696854502,0.00011300000187475234,0.00011600000289035961,0.00011600000289035961,78538588
2022-01-04,0.00011600000289035961,0.00011899999663000926,0.00011300000187475234,0.00011300000187475234,0.00011300000187475234,41419309
2022-01-05,0.00011300000187475234,0.00011500000255182385,0.00010099999781232327,0.0001049999991664663,0.0001049999991664663,30933159
2022-01-06,0.0001049999991664663,0.00010599999950500205,9.999999747378752e-05,0.00010299999848939478,0.00010299999848939478,32494907
2022-01-07,0.00010299999848939478,0.00010299999848939478,9.699999645818025e-05,9.899999713525176e-05,9.899999713525176e-05,28941711
2022-01-08,9.899999713525176e-05,0.00010099999781232327,9.40000027185306e-05,9.600000339560211e-05,9.600000339560211e-05,21539246
2022-01-09,9.600000339560211e-05,9.7999996796716e-05,9.300000237999484e-05,9.600000339560211e-05,9.600000339560211e-05,24490158
2022-01-10,9.600000339560211e-05,9.699999645818025e-05,8.600000001024455e-05,9.000000136438757e-05,9.000000136438757e-05,35001581
2022-01-11,9.000000136438757e-05,9.40000027185306e-05,8.900000102585182e-05,9.300000237999484e-05,9.300000237999484e-05,35204194
2022-01-12,9.300000237999484e-05,9.899999713525176e-05,9.300000237999484e-05,9.7999996796716e-05,9.7999996796716e-05,25194503
2022-01-13,9.7999996796716e-05,0.00010199999815085903,9.500000305706635e-05,9.500000305706635e-05,9.500000305706635e-05,29777083
2022-01-14,9.500000305706635e-05,9.899999713525176e-05,9.40000027185306e-05,9.699999645818025e-05,9.699999645818025e-05,30802436
2022-01-15,9.699999645818025e-05,0.00010299999848939478,9.699999645818025e-05,0.00010099999781232327,0.00010099999781232327,39564098
2022-01-16,0.00010099999781232327,0.00010399999882793054,9.899999713525176e-05,0.00010299999848939478,0.00010299999848939478,20567647
2022-01-17,0.00010299999848939478,0.00010299999848939478,9.699999645818025e-05,9.999999747378752e-05,9.999999747378752e-05,21837604
2022-01-18,9.999999747378752e-05,9.999999747378752e-05,9.300000237999484e-05,9.600000339560211e-05,9.600000339560211e-05,23393028
2022-01-19,9.600000339560211e-05,9.7999996796716e-05,9.100000170292333e-05,9.200000204145908e-05,9.200000204145908e-05,31603043
2022-01-20,9.200000204145908e-05,9.699999645818025e-05,9.000000136438757e-05,9.000000136438757e-05,9.000000136438757e-05,12910601
2022-01-21,9.000000136438757e-05,9.100000170292333e-05,7.79999973019585e-05,7.899999764049426e-05,7.899999764049426e-05,36284655
2022-01-22,7.899999764049426e-05,8.099999831756577e-05,6.500000017695129e-05,6.800000119255856e-05,6.800000119255856e-05,49595895
2022-01-23,6.800000119255856e-05,7.500000356230885e-05,6.800000119255856e-05,7.400000322377309e-05,7.400000322377309e-05,23233785
2022-01-24,7.400000322377309e-05,7.500000356230885e-05,6.399999983841553e-05,7.200000254670158e-05,7.200000254670158e-05,39367687
2022-01-25,7.200000254670158e-05,7.200000254670158e-05,6.900000153109431e-05,7.200000254670158e-05,7.200000254670158e-05,18234659
2022-01-26,7.200000254670158e-05,7.599999662488699e-05,7.000000186963007e-05,7.200000254670158e-05,7.200000254670158e-05,22112046
2022-01-27,7.200000254670158e-05,7.200000254670158e-05,6.70000008540228e-05,7.000000186963007e-05,7.000000186963007e-05,17813079
2022-01-28,7.000000186963007e-05,7.300000288523734e-05,6.800000119255856e-05,7.300000288523734e-05,7.300000288523734e-05,18182552
2022-01-29,7.300000288523734e-05,7.699999696342275e-05,7.200000254670158e-05,7.699999696342275e-05,7.699999696342275e-05,42101742
2022-01-30,7.699999696342275e-05,7.699999696342275e-05,7.400000322377309e-05,7.500000356230885e-05,7.500000356230885e-05,13955059
2022-01-31,7.500000356230885e-05,7.79999973019585e-05,7.300000288523734e-05,7.599999662488699e-05,7.599999662488699e-05,20700839
2022-02-01,7.599999662488699e-05,7.79999973019585e-05,7.500000356230885e-05,7.699999696342275e-05,7.699999696342275e-05,13603924
2022-02-02,7.699999696342275e-05,8.199999865610152e-05,7.599999662488699e-05,7.599999662488699e-05,7.599999662488699e-05,51390833
2022-02-03,7.599999662488699e-05,7.699999696342275e-05,7.300000288523734e-05,7.599999662488699e-05,7.599999662488699e-05,19341048
2022-02-04,7.599999662488699e-05,8.299999899463728e-05,7.599999662488699e-05,8.299999899463728e-05,8.299999899463728e-05,25736682
2022-02-05,8.299999899463728e-05,8.70000003487803e-05,8.199999865610152e-05,8.399999933317304e-05,8.399999933317304e-05,32491933
2022-02-06,8.399999933317304e-05,8.800000068731606e-05,8.299999899463728e-05,8.600000001024455e-05,8.600000001024455e-05,25441794
2022-02-07,8.600000001024455e-05,9.200000204145908e-05,8.399999933317304e-05,9.000000136438757e-05,9.000000136438757e-05,41059344
2022-02-08,9.000000136438757e-05,9.999999747378752e-05,8.900000102585182e-05,9.40000027185306e-05,9.40000027185306e-05,96904701
2022-02-09,9.40000027185306e-05,9.7999996796716e-05,9.300000237999484e-05,9.699999645818025e-05,9.699999645818025e-05,34092774
2022-02-10,9.699999645818025e-05,9.699999645818025e-05,9.000000136438757e-05,9.200000204145908e-05,9.200000204145908e-05,39592924
2022-02-11,9.200000204145908e-05,9.200000204145908e-05,8.199999865610152e-05,8.399999933317304e-05,8.399999933317304e-05,30611498
