Date,Open,High,Low,Close,Adj Close,Volume
2020-09-29,27.770090103149414,28.88112449645996,27.629457473754883,28.837173461914062,28.837173461914062,0
2020-09-30,28.840097427368164,29.44278907775879,27.632585525512695,29.35542869567871,29.35542869567871,13020270
2020-10-01,29.296812057495117,29.334917068481445,26.427194595336914,27.30284309387207,27.30284309387207,9098220
2020-10-02,27.33030128479004,28.02238655090332,25.880924224853516,27.209148406982422,27.209148406982422,7081622
2020-10-03,27.232059478759766,28.299495697021484,27.22098159790039,28.18048667907715,28.18048667907715,8756583
2020-10-04,28.176584243774414,29.038114547729492,28.026371002197266,29.000436782836914,29.000436782836914,6610268
2020-10-05,29.000436782836914,29.252117156982422,28.249380111694336,28.660343170166016,28.660343170166016,3785580
2020-10-06,28.64779281616211,28.999481201171875,27.29750633239746,27.52286148071289,27.52286148071289,22662421
2020-10-07,27.52412986755371,27.804698944091797,26.975421905517578,27.626787185668945,27.626787185668945,18900904
2020-10-08,27.626928329467773,27.640657424926758,27.499427795410156,27.499427795410156,27.499427795410156,13913376
2020-10-21,29.602861404418945,29.70716094970703,29.58080291748047,29.703622817993164,29.703622817993164,138028
2020-10-22,30.236112594604492,31.33271598815918,29.999820709228516,30.68608283996582,30.68608283996582,4382264
2020-10-23,30.706790924072266,31.075159072875977,30.082195281982422,30.51612091064453,30.51612091064453,2972071
2020-10-24,30.51612091064453,30.794160842895508,29.538686752319336,30.57077980041504,30.57077980041504,2221502
2020-10-25,30.57077980041504,30.837596893310547,29.43583106994629,29.88958740234375,29.88958740234375,779379
2020-10-26,30.074350357055664,31.270071029663086,29.825925827026367,31.215688705444336,31.215688705444336,5397973
2020-10-27,31.215688705444336,32.28090286254883,31.079755783081055,31.522863388061523,31.522863388061523,939881
2020-10-28,31.69574737548828,31.80569839477539,29.828460693359375,30.31000328063965,30.31000328063965,4233549
2020-10-29,30.31000328063965,30.441476821899414,29.51178741455078,29.854564666748047,29.854564666748047,3238752
2020-10-30,29.854564666748047,30.038419723510742,27.687068939208984,28.570316314697266,28.570316314697266,3199372
2020-10-31,28.570316314697266,28.809131622314453,28.252321243286133,28.411975860595703,28.411975860595703,1428077
2020-11-01,28.411975860595703,28.60052490234375,28.10690689086914,28.30870819091797,28.30870819091797,1395374
2020-11-02,28.30870819091797,29.229867935180664,27.801015853881836,27.93977165222168,27.93977165222168,2354519
2020-11-03,27.93977165222168,27.93977165222168,25.96739387512207,26.917762756347656,26.917762756347656,3622423
2020-11-04,26.917762756347656,26.924888610839844,26.023378372192383,26.825130462646484,26.825130462646484,2513004
2020-11-05,26.825130462646484,27.89011001586914,26.825130462646484,27.68136978149414,27.68136978149414,0
2020-11-06,27.68118667602539,29.43478775024414,27.678842544555664,28.982988357543945,28.982988357543945,0
2020-11-07,28.98075294494629,29.78182029724121,27.05397605895996,27.73834228515625,27.73834228515625,0
2020-11-08,27.730106353759766,28.655277252197266,27.48284339904785,28.14894676208496,28.14894676208496,0
2020-11-09,28.191621780395508,28.722505569458008,27.43576431274414,27.88111686706543,27.88111686706543,0
2020-11-10,27.88663673400879,28.387453079223633,27.752216339111328,28.143749237060547,28.143749237060547,0
2020-11-11,28.144174575805664,28.522037506103516,27.76396369934082,27.82008934020996,27.82008934020996,0
2020-11-12,27.823253631591797,28.04592514038086,27.250253677368164,27.48807716369629,27.48807716369629,0
2020-11-13,27.488706588745117,28.389358520507812,27.488706588745117,28.16741371154785,28.16741371154785,0
2020-11-14,28.1699275970459,28.197961807250977,27.28105354309082,27.935882568359375,27.935882568359375,0
2020-11-15,27.935054779052734,28.159597396850586,27.101152420043945,27.50900650024414,27.50900650024414,0
2020-11-16,27.50967025756836,28.13246726989746,27.426061630249023,27.95498275756836,27.95498275756836,0
2020-11-17,28.03000259399414,28.68656349182129,28.01481819152832,28.485321044921875,28.485321044921875,0
2020-11-18,28.486370086669922,28.776596069335938,27.424989700317383,28.018115997314453,28.018115997314453,0
2020-11-19,28.019283294677734,28.582727432250977,27.601520538330078,27.95595932006836,27.95595932006836,0
2020-11-20,27.958457946777344,29.238391876220703,27.958457946777344,28.82488441467285,28.82488441467285,0
2020-11-21,28.8243465423584,30.65067481994629,28.283496856689453,30.46609115600586,30.46609115600586,0
2020-11-22,30.46082878112793,30.977895736694336,29.0831241607666,29.91684913635254,29.91684913635254,0
