Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,23.026521682739258,28.60482406616211,10.43117618560791,10.45314884185791,10.45314884185791,187257594
2021-12-02,10.434932708740234,11.536408424377441,7.904953956604004,8.457530975341797,8.457530975341797,88583874
2021-12-03,8.422693252563477,8.495691299438477,5.671853065490723,5.85641622543335,5.85641622543335,47028034
2021-12-04,5.845320224761963,5.9341630935668945,4.1949238777160645,4.578958988189697,4.578958988189697,22500618
2021-12-05,4.599370002746582,7.65180778503418,4.525241851806641,5.825703144073486,5.825703144073486,172258859
2021-12-06,5.841402053833008,6.430716037750244,4.8154401779174805,5.2792558670043945,5.2792558670043945,52584075
2021-12-07,5.282376766204834,5.629277229309082,5.01737117767334,5.01737117767334,5.01737117767334,14536612
2021-12-08,5.007359027862549,5.098313808441162,4.641661167144775,4.8145318031311035,4.8145318031311035,8784931
2021-12-09,4.80545711517334,5.889921188354492,4.671462059020996,5.109667778015137,5.109667778015137,43996964
2021-12-10,5.117033958435059,5.482337951660156,4.687768936157227,4.708553791046143,4.708553791046143,19689763
2021-12-11,4.71214485168457,4.869059085845947,4.541656970977783,4.765751838684082,4.765751838684082,9548480
2021-12-12,4.7651472091674805,5.009778022766113,4.652507781982422,4.763660907745361,4.763660907745361,6832353
2021-12-13,4.7659687995910645,5.030118942260742,4.082289218902588,4.146873950958252,4.146873950958252,6629023
2021-12-14,4.1390252113342285,4.273068904876709,3.888817071914673,4.008835792541504,4.008835792541504,5052876
2021-12-15,4.0178961753845215,4.355151176452637,3.831244945526123,4.116494178771973,4.116494178771973,13402350
2021-12-16,4.1166181564331055,4.253375053405762,3.9593310356140137,3.9628000259399414,3.9628000259399414,6910522
2021-12-17,3.9633851051330566,4.035860061645508,3.6541190147399902,3.7279269695281982,3.7279269695281982,4231510
2021-12-18,3.7298851013183594,3.7945969104766846,3.7049660682678223,3.7543699741363525,3.7543699741363525,2795657
2021-12-19,3.7539401054382324,3.7900609970092773,3.6090619564056396,3.6295769214630127,3.6295769214630127,2241897
2021-12-20,3.6284000873565674,3.907526969909668,3.35813307762146,3.8126060962677,3.8126060962677,7711832
