Date,Open,High,Low,Close,Adj Close,Volume
2020-04-22,2.063383102416992,2.28918194770813,1.855368971824646,2.161334991455078,2.161334991455078,125545
2020-04-23,2.143965005874634,2.2927420139312744,1.8772480487823486,2.1184630393981934,2.1184630393981934,58544
2020-04-24,2.118109941482544,2.184835910797119,2.0639901161193848,2.1054000854492188,2.1054000854492188,25436
2020-04-25,2.1054139137268066,2.1899259090423584,2.0778849124908447,2.1658029556274414,2.1658029556274414,25846
2020-04-26,2.164968967437744,2.1972789764404297,2.0754311084747314,2.125541925430298,2.125541925430298,27430
2020-04-27,2.125541925430298,2.216672897338867,2.001025915145874,2.1039609909057617,2.1039609909057617,28966
2020-04-28,2.105233907699585,2.5580530166625977,2.036789894104004,2.510390043258667,2.510390043258667,63030
2020-04-29,2.5108749866485596,2.578766107559204,2.485426902770996,2.533463954925537,2.533463954925537,44156
2020-04-30,2.533308982849121,2.685828924179077,2.404695987701416,2.4622890949249268,2.4622890949249268,48010
2020-05-01,2.4622890949249268,2.669682025909424,2.4584929943084717,2.6185829639434814,2.6185829639434814,53041
2020-05-02,2.6157360076904297,2.746135950088501,2.596398115158081,2.7271580696105957,2.7271580696105957,62981
2020-05-03,2.7281999588012695,2.788844108581543,2.612377882003784,2.6529500484466553,2.6529500484466553,48444
2020-05-04,2.6532950401306152,3.3201980590820312,2.5731709003448486,3.3113229274749756,3.3113229274749756,72220
2020-05-05,3.298517942428589,4.794983863830566,3.206963062286377,4.703017234802246,4.703017234802246,99981
2020-05-06,4.703017234802246,5.526297092437744,4.656746864318848,4.916982173919678,4.916982173919678,102060
2020-05-07,4.916982173919678,5.532527923583984,4.089745998382568,4.343952178955078,4.343952178955078,87790
2020-05-08,4.343952178955078,4.829843997955322,4.234208106994629,4.61007022857666,4.61007022857666,84691
2020-05-09,4.604126930236816,4.667243957519531,4.370081901550293,4.370081901550293,4.370081901550293,81702
2020-05-10,4.368069171905518,4.368069171905518,3.4127750396728516,3.913309097290039,3.913309097290039,91695
2020-05-11,3.9133338928222656,4.564220905303955,3.8050169944763184,4.373572826385498,4.373572826385498,91563
2020-05-12,4.373182773590088,4.627884864807129,4.337893962860107,4.524014949798584,4.524014949798584,87403
2020-05-13,4.517168998718262,5.0685858726501465,4.516178131103516,4.969715118408203,4.969715118408203,94938
2020-05-14,4.969715118408203,5.187049865722656,4.736205101013184,4.910851955413818,4.910851955413818,108695
2020-05-15,4.911581039428711,5.326981067657471,4.504243850708008,4.5603508949279785,4.5603508949279785,131589
2020-05-16,4.5603508949279785,5.364436149597168,4.478597164154053,4.914719104766846,4.914719104766846,144391
2020-05-17,5.391884803771973,5.391884803771973,4.932959079742432,5.180363178253174,5.180363178253174,101934
2020-05-18,5.181512832641602,5.386477947235107,5.073606014251709,5.216476917266846,5.216476917266846,102789
2020-05-19,5.231656074523926,5.335032939910889,5.055718898773193,5.253818035125732,5.253818035125732,97619
2020-05-20,5.251314163208008,5.422037124633789,5.169455051422119,5.24817419052124,5.24817419052124,97810
2020-05-21,5.2626471519470215,5.273626804351807,4.948577880859375,5.2340989112854,5.2340989112854,99139
2020-05-22,5.226512908935547,5.554961204528809,5.120753765106201,5.554961204528809,5.554961204528809,106096
2020-05-23,5.556193828582764,5.557139873504639,5.409876823425293,5.500002861022949,5.500002861022949,106626
