Date,Open,High,Low,Close,Adj Close,Volume
2021-11-11,5.8371992111206055,12.520753860473633,5.8369340896606445,8.397913932800293,8.397913932800293,1098697
2021-11-12,8.396491050720215,10.743499755859375,8.289673805236816,10.732415199279785,10.732415199279785,1462866
2021-11-13,10.738541603088379,14.13486385345459,10.701668739318848,13.271077156066895,13.271077156066895,471221
2021-11-14,13.269639015197754,15.734296798706055,12.308685302734375,13.730952262878418,13.730952262878418,488412
2021-11-15,13.733282089233398,14.017801284790039,9.208464622497559,11.243371963500977,11.243371963500977,288841
2021-11-16,11.260722160339355,11.444714546203613,7.145747184753418,9.112184524536133,9.112184524536133,172099
2021-11-17,9.11075496673584,9.797138214111328,6.967004776000977,8.308761596679688,8.308761596679688,139953
2021-11-18,8.307791709899902,8.452730178833008,7.2393341064453125,7.764105796813965,7.764105796813965,72833
2021-11-19,7.7632598876953125,8.129533767700195,7.0050578117370605,7.581855773925781,7.581855773925781,108013
2021-11-20,7.58118200302124,9.492387771606445,7.58118200302124,8.824817657470703,8.824817657470703,147646
2021-11-21,8.830426216125488,9.702749252319336,7.647504806518555,7.904965877532959,7.904965877532959,197031
2021-11-22,7.901957988739014,11.896750450134277,7.284949779510498,7.714828014373779,7.714828014373779,201574
2021-11-23,7.714460849761963,8.746894836425781,7.341669082641602,8.061521530151367,8.061521530151367,95854
2021-11-24,8.060812950134277,8.46120834350586,7.085661888122559,8.004083633422852,8.004083633422852,118563
2021-11-25,7.773698806762695,8.37239933013916,6.815202236175537,7.6495041847229,7.6495041847229,184912
2021-11-26,7.030257225036621,7.601719856262207,6.690185070037842,6.696372032165527,6.696372032165527,110483
2021-11-27,6.695448875427246,7.971792221069336,6.368933200836182,7.102066993713379,7.102066993713379,119935
2021-11-28,7.102066993713379,7.18356990814209,5.150444984436035,5.317225933074951,5.317225933074951,78348
2021-11-29,5.316439151763916,6.704352855682373,5.024433135986328,5.108654022216797,5.108654022216797,80332
2021-11-30,5.107276916503906,6.660057067871094,4.595138072967529,5.41539192199707,5.41539192199707,96343
2021-12-01,5.414669036865234,7.898748874664307,5.039093017578125,5.276616096496582,5.276616096496582,80689
2021-12-02,5.276546955108643,6.265756130218506,4.954637050628662,5.270726203918457,5.270726203918457,141623
