Date,Open,High,Low,Close,Adj Close,Volume
2021-09-24,0.7225049734115601,0.7425860166549683,0.6465380191802979,0.6934469938278198,0.6934469938278198,1293772
2021-09-25,0.6934630274772644,0.7415260076522827,0.6789069771766663,0.7198129892349243,0.7198129892349243,820105
2021-09-26,0.7198140025138855,0.739139974117279,0.7009879946708679,0.7303670048713684,0.7303670048713684,875416
2021-09-27,0.7303469777107239,0.7415509819984436,0.7063419818878174,0.7080029845237732,0.7080029845237732,909412
2021-09-28,0.708001971244812,1.3368799686431885,0.7018060088157654,1.1686739921569824,1.1686739921569824,938370
2021-09-29,1.169092059135437,1.2135039567947388,1.0788049697875977,1.210036039352417,1.210036039352417,836567
2021-09-30,1.2104860544204712,1.8310669660568237,1.157170057296753,1.6838170289993286,1.6838170289993286,1043811
2021-10-01,1.6840909719467163,1.8048490285873413,1.515138030052185,1.596627950668335,1.596627950668335,1712601
2021-10-02,1.5964800119400024,1.6103240251541138,1.4788349866867065,1.510694980621338,1.510694980621338,1782086
2021-10-03,1.5103679895401,1.7708630561828613,1.1115620136260986,1.279662013053894,1.279662013053894,1436657
2021-10-04,1.2796690464019775,1.5413459539413452,1.2548749446868896,1.2647910118103027,1.2647910118103027,2000020
2021-10-05,1.2648060321807861,1.307865023612976,0.9914720058441162,1.0608999729156494,1.0608999729156494,2573056
2021-10-06,1.0611310005187988,1.2361960411071777,1.0015660524368286,1.1600940227508545,1.1600940227508545,1645178
2021-10-07,1.1596540212631226,1.1596540212631226,0.9502009749412537,1.093701958656311,1.093701958656311,2332548
2021-10-08,1.0937399864196777,1.1129909753799438,0.9564279913902283,0.9601449966430664,0.9601449966430664,3757047
2021-10-09,0.960312008857727,1.0641230344772339,0.9048699736595154,1.0243569612503052,1.0243569612503052,2776151
2021-10-10,1.0244040489196777,1.0695780515670776,0.9420769810676575,1.001626968383789,1.001626968383789,3710588
2021-10-11,1.0011550188064575,1.1252779960632324,0.9965720176696777,1.055156946182251,1.055156946182251,3423312
2021-10-12,1.0555230379104614,1.0555230379104614,0.687874972820282,0.7241780161857605,0.7241780161857605,1108116
2021-10-13,0.7242059707641602,0.9041709899902344,0.7240089774131775,0.8724110126495361,0.8724110126495361,2119848
2021-10-14,0.872277021408081,0.9929320216178894,0.863431990146637,0.9103220105171204,0.9103220105171204,2805033
2021-10-15,0.9102129936218262,0.9711300134658813,0.8956260085105896,0.9457079768180847,0.9457079768180847,3037507
2021-10-16,0.9454879760742188,1.0021430253982544,0.9410330057144165,0.9896990060806274,0.9896990060806274,2573185
2021-10-17,0.9897249937057495,1.0103219747543335,0.9237610101699829,1.009850025177002,1.009850025177002,3450511
2021-10-18,1.0096999406814575,1.2302089929580688,1.0085599422454834,1.059574007987976,1.059574007987976,3719243
2021-10-19,1.059561014175415,1.059561014175415,0.9972760081291199,1.0363680124282837,1.0363680124282837,15415416
2021-10-20,1.0364149808883667,1.204131007194519,1.0331900119781494,1.1945010423660278,1.1945010423660278,17758360
2021-10-21,1.1944910287857056,1.2072919607162476,1.1043109893798828,1.1890970468521118,1.1890970468521118,15893880
2021-10-22,1.1889710426330566,1.2114900350570679,1.1575119495391846,1.1948740482330322,1.1948740482330322,18688149
2021-10-23,1.1948139667510986,1.2116800546646118,1.1799609661102295,1.2058730125427246,1.2058730125427246,17835085
2021-10-24,1.2058119773864746,1.2072889804840088,1.1691559553146362,1.1912469863891602,1.1912469863891602,10316915
2021-10-25,1.1910699605941772,1.2188999652862549,1.1905479431152344,1.2066630125045776,1.2066630125045776,11703408
2021-10-26,1.2067179679870605,1.2494460344314575,1.193323016166687,1.22946298122406,1.22946298122406,8655778
2021-10-27,1.2296719551086426,1.3047540187835693,1.1828819513320923,1.2879769802093506,1.2879769802093506,12297256
2021-10-28,1.2870359420776367,1.35486900806427,1.2737120389938354,1.3261810541152954,1.3261810541152954,12599863
2021-10-29,1.326333999633789,1.3755749464035034,1.3211820125579834,1.3719860315322876,1.3719860315322876,14218735
2021-10-30,1.3718969821929932,1.3734019994735718,1.2656010389328003,1.3376309871673584,1.3376309871673584,8215244
2021-10-31,1.3401470184326172,1.3560359477996826,1.2768510580062866,1.3495030403137207,1.3495030403137207,9542440
2021-11-01,1.3495509624481201,1.3742159605026245,1.3197439908981323,1.3399120569229126,1.3399120569229126,12340063
2021-11-02,1.3399510383605957,1.8976919651031494,1.3337119817733765,1.7556300163269043,1.7556300163269043,10476458
2021-11-03,1.756019949913025,2.038839101791382,1.7429009675979614,2.0289950370788574,2.0289950370788574,6645404
2021-11-04,2.0284318923950195,2.032291889190674,1.8372349739074707,2.0086419582366943,2.0086419582366943,11214658
2021-11-05,2.0081911087036133,2.0358290672302246,1.9288769960403442,2.0160179138183594,2.0160179138183594,13748765
2021-11-06,2.016144037246704,2.0337181091308594,1.9897099733352661,2.028203010559082,2.028203010559082,16702393
2021-11-07,2.0279109477996826,2.0746970176696777,2.025567054748535,2.074578046798706,2.074578046798706,16912518
2021-11-08,2.0755701065063477,2.1220591068267822,2.0258970260620117,2.0613529682159424,2.0613529682159424,6760140
2021-11-09,2.061028003692627,2.2373108863830566,1.7502089738845825,1.8511509895324707,1.8511509895324707,11761333
2021-11-10,1.850195050239563,1.8908040523529053,1.7325619459152222,1.791303038597107,1.791303038597107,5084661
2021-11-11,1.792320966720581,1.7958650588989258,1.7172000408172607,1.7462819814682007,1.7462819814682007,9418961
2021-11-12,1.745859980583191,1.7546919584274292,1.499709963798523,1.5177969932556152,1.5177969932556152,5053705
2021-11-13,1.5175889730453491,1.5388360023498535,1.4994299411773682,1.525102972984314,1.525102972984314,7420505
2021-11-14,1.5249470472335815,1.5637110471725464,1.2439500093460083,1.2685929536819458,1.2685929536819458,5285685
2021-11-15,1.2687100172042847,1.2931289672851562,1.2242389917373657,1.2289350032806396,1.2289350032806396,12206272
2021-11-16,1.2278920412063599,1.270712971687317,1.1894609928131104,1.2549560070037842,1.2549560070037842,9256403
2021-11-17,1.2539830207824707,1.2707600593566895,1.2252089977264404,1.2560980319976807,1.2560980319976807,12399376
2021-11-18,1.2565490007400513,1.372568964958191,1.214900016784668,1.3499360084533691,1.3499360084533691,5090466
2021-11-19,1.3499799966812134,1.3727370500564575,1.2794510126113892,1.3714059591293335,1.3714059591293335,6165060
2021-11-20,1.3710060119628906,1.6132620573043823,1.3660670518875122,1.6038260459899902,1.6038260459899902,9903811
2021-11-21,1.6037390232086182,2.0073280334472656,1.5727100372314453,1.6027820110321045,1.6027820110321045,10688836
2021-11-22,1.6036909818649292,1.691409945487976,1.5532089471817017,1.6548089981079102,1.6548089981079102,7678427
2021-11-23,1.6535890102386475,1.7443410158157349,1.6165390014648438,1.7137689590454102,1.7137689590454102,12732613
2021-11-24,1.7131019830703735,1.7478840351104736,1.680920958518982,1.6812340021133423,1.6812340021133423,10571110
2021-11-25,1.7431670427322388,1.8432509899139404,1.6971919536590576,1.7019749879837036,1.7019749879837036,11557897
2021-11-26,1.839709997177124,1.8423810005187988,1.6375670433044434,1.6375670433044434,1.6375670433044434,20829124
2021-11-27,1.642261028289795,1.8400850296020508,1.6402360200881958,1.8217339515686035,1.8217339515686035,21538640
2021-11-28,1.8262929916381836,1.8737080097198486,1.7937109470367432,1.8707619905471802,1.8707619905471802,9347146
2021-11-29,1.8715410232543945,2.2389678955078125,1.787858009338379,2.221421003341675,2.221421003341675,5310040
2021-11-30,2.221735954284668,2.224363088607788,1.6965670585632324,2.2026638984680176,2.2026638984680176,4744244
2021-12-01,2.2008180618286133,2.2125909328460693,1.8914439678192139,2.1837680339813232,2.1837680339813232,4913376
2021-12-02,2.1835579872131348,2.205909013748169,1.9275599718093872,2.1867098808288574,2.1867098808288574,12974350
2021-12-03,2.1863820552825928,2.378835916519165,2.0881381034851074,2.095319986343384,2.095319986343384,8208384
2021-12-04,2.094881057739258,2.4107980728149414,1.7585079669952393,1.96309494972229,1.96309494972229,3408999
2021-12-05,1.9635169506072998,2.1892099380493164,1.862699031829834,2.180850028991699,2.180850028991699,1999568
2021-12-06,2.1806910037994385,2.231947898864746,2.1074039936065674,2.2172460556030273,2.2172460556030273,5751193
2021-12-07,2.2193078994750977,2.233483076095581,2.1401479244232178,2.172985076904297,2.172985076904297,6155862
2021-12-08,2.172808885574341,2.3212080001831055,2.03769588470459,2.320112943649292,2.320112943649292,5657430
2021-12-09,2.3177549839019775,2.345752000808716,2.172823905944824,2.325572967529297,2.325572967529297,5321064
2021-12-10,2.3252530097961426,2.3408401012420654,2.1944050788879395,2.231790065765381,2.231790065765381,6859282
2021-12-11,2.2301769256591797,2.3225910663604736,2.19376802444458,2.3220160007476807,2.3220160007476807,5537393
2021-12-12,2.320106029510498,2.354011058807373,2.2326040267944336,2.286876916885376,2.286876916885376,5877520
2021-12-13,2.2878429889678955,2.2901968955993652,2.0698540210723877,2.206099033355713,2.206099033355713,2134320
2021-12-14,2.2063710689544678,2.2938039302825928,1.0962740182876587,1.937343955039978,1.937343955039978,2461469
2021-12-15,1.9368259906768799,2.0820860862731934,1.3994799852371216,1.703490972518921,1.703490972518921,1812892
2021-12-16,1.7031140327453613,1.8273969888687134,1.4961479902267456,1.6233190298080444,1.6233190298080444,1985061
2021-12-17,1.6246000528335571,1.8081729412078857,1.438284993171692,1.656440019607544,1.656440019607544,2179089
2021-12-18,1.6543569564819336,1.831745982170105,1.377357006072998,1.5512889623641968,1.5512889623641968,2829590
2021-12-19,1.5513479709625244,1.8397480249404907,1.1829030513763428,1.4043740034103394,1.4043740034103394,1565251
2021-12-20,1.4040110111236572,1.6504100561141968,1.2970759868621826,1.6493040323257446,1.6493040323257446,2408246
2021-12-21,1.6487970352172852,1.760485053062439,1.4493629932403564,1.5651479959487915,1.5651479959487915,2985275
2021-12-22,1.5658949613571167,1.6906650066375732,1.3039380311965942,1.4781379699707031,1.4781379699707031,562102
2021-12-23,1.4781520366668701,1.6963679790496826,1.2704099416732788,1.4180760383605957,1.4180760383605957,2524334
2021-12-24,1.4183590412139893,1.4483250379562378,1.3357349634170532,1.3383309841156006,1.3383309841156006,354221
2021-12-25,1.338135004043579,1.3650790452957153,1.337764024734497,1.3545160293579102,1.3545160293579102,1450738
2021-12-26,1.3535979986190796,1.372681975364685,1.3301869630813599,1.3624980449676514,1.3624980449676514,1081810
2021-12-27,1.3627270460128784,1.3831440210342407,1.291651964187622,1.3388299942016602,1.3388299942016602,1429769
2021-12-28,1.3396470546722412,1.3396470546722412,1.1726900339126587,1.1781840324401855,1.1781840324401855,2188095
2021-12-29,1.1774519681930542,1.1863490343093872,1.0220930576324463,1.112866997718811,1.112866997718811,1119149
2021-12-30,1.1126830577850342,1.2393349409103394,0.9355689883232117,1.1322649717330933,1.1322649717330933,437369
2021-12-31,1.1320539712905884,1.1796900033950806,1.0456570386886597,1.046697974205017,1.046697974205017,740968
2022-01-01,1.046597957611084,1.10704505443573,1.041808009147644,1.100849986076355,1.100849986076355,1372407
2022-01-02,1.1008410453796387,1.109429955482483,1.0500530004501343,1.0775949954986572,1.0775949954986572,1043096
2022-01-03,1.0775879621505737,1.1029889583587646,0.9879310131072998,1.0894169807434082,1.0894169807434082,504832
2022-01-04,1.089434027671814,1.0955920219421387,0.8997589945793152,1.0848109722137451,1.0848109722137451,1050225
2022-01-05,1.0848350524902344,1.0969769954681396,0.9810130000114441,0.9811189770698547,0.9811189770698547,1561360
2022-01-06,0.9811210036277771,1.0254820585250854,0.9354609847068787,0.939195990562439,0.939195990562439,1286309
2022-01-07,0.939195990562439,0.9932349920272827,0.8865050077438354,0.8889240026473999,0.8889240026473999,807160
2022-01-08,0.8889999985694885,0.9875220060348511,0.8475559949874878,0.9780949950218201,0.9780949950218201,1055303
2022-01-09,0.9780949950218201,0.9830920100212097,0.8166570067405701,0.9564229846000671,0.9564229846000671,1325864
2022-01-10,0.9563909769058228,0.9806069731712341,0.5122380256652832,0.7540280222892761,0.7540280222892761,975385
2022-01-11,0.7540040016174316,0.9394559860229492,0.5685909986495972,0.6523680090904236,0.6523680090904236,442981
2022-01-12,0.6523680090904236,0.6590859889984131,0.44947099685668945,0.6508880257606506,0.6508880257606506,1634111
