Date,Open,High,Low,Close,Adj Close,Volume
2020-07-16,0.8337000012397766,0.8337000012397766,0.5362949967384338,0.7041460275650024,0.7041460275650024,1216393
2020-07-17,0.708200991153717,0.840831995010376,0.6099399924278259,0.6742920279502869,0.6742920279502869,716074
2020-07-18,0.6785899996757507,1.1479699611663818,0.5993790030479431,1.1275379657745361,1.1275379657745361,1655618
2020-07-19,1.1327199935913086,2.182750940322876,1.0992950201034546,2.182750940322876,2.182750940322876,3454893
2020-07-20,2.1786599159240723,2.9660611152648926,1.9257789850234985,2.176142930984497,2.176142930984497,3055919
2020-07-21,2.1606860160827637,2.708188056945801,1.9631340503692627,2.2408080101013184,2.2408080101013184,1553651
2020-07-22,2.243191957473755,2.902137041091919,1.9152170419692993,2.8940138816833496,2.8940138816833496,2267367
2020-07-23,2.8940138816833496,3.006671905517578,2.7103629112243652,2.8288989067077637,2.8288989067077637,956581
2020-07-24,2.8288989067077637,2.913569927215576,2.34708309173584,2.4652578830718994,2.4652578830718994,1401861
2020-07-25,2.4585330486297607,3.0771090984344482,2.4585330486297607,2.8757948875427246,2.8757948875427246,1764854
2020-07-26,2.859158992767334,3.0626299381256104,2.5484700202941895,2.7080159187316895,2.7080159187316895,929026
2020-07-27,2.7079620361328125,2.7570700645446777,1.7114859819412231,1.9432100057601929,1.9432100057601929,878830
2020-07-28,1.9424279928207397,2.3261380195617676,1.900665044784546,2.0998620986938477,2.0998620986938477,1723341
2020-07-29,2.0990610122680664,2.33394193649292,2.090364933013916,2.1327130794525146,2.1327130794525146,2150104
2020-07-30,2.1320641040802,2.349318027496338,1.9051640033721924,2.2853000164031982,2.2853000164031982,2530168
2020-07-31,2.2853000164031982,2.326253890991211,1.958096981048584,1.973844051361084,1.973844051361084,2088351
2020-08-01,1.969012975692749,2.0924110412597656,1.8797839879989624,2.0833239555358887,2.0833239555358887,2101654
2020-08-02,2.0795490741729736,2.22851300239563,1.9794360399246216,2.0303869247436523,2.0303869247436523,1976075
2020-08-03,2.0290300846099854,2.1262359619140625,2.002345085144043,2.1240270137786865,2.1240270137786865,2748844
2020-08-04,2.124811887741089,2.7717549800872803,2.0752758979797363,2.711035966873169,2.711035966873169,5390866
2020-08-05,2.7179698944091797,3.0321030616760254,2.5590529441833496,2.857206106185913,2.857206106185913,4955934
2020-08-06,2.857206106185913,2.9282169342041016,2.5971529483795166,2.907457113265991,2.907457113265991,4235935
2020-08-07,2.90529203414917,2.942821979522705,2.680851936340332,2.8770339488983154,2.8770339488983154,3629278
2020-08-08,2.872623920440674,3.5840420722961426,2.8170220851898193,3.5741400718688965,3.5741400718688965,5275652
2020-08-09,3.5768020153045654,5.251562118530273,3.5768020153045654,4.928468227386475,4.928468227386475,9526931
2020-08-10,4.928468227386475,6.994795799255371,4.699634075164795,6.410421848297119,6.410421848297119,10220747
2020-08-11,6.406094074249268,6.931014060974121,5.511876106262207,6.091991901397705,6.091991901397705,7735174
2020-08-12,6.092716217041016,6.362964153289795,5.582510948181152,6.362411022186279,6.362411022186279,6883651
2020-08-13,6.326688766479492,7.105905055999756,5.87680196762085,5.886896133422852,5.886896133422852,6929202
2020-08-14,5.886559009552002,6.0041608810424805,4.919356822967529,5.511826038360596,5.511826038360596,6597422
2020-08-15,5.518953800201416,5.588158130645752,4.856753826141357,5.049544811248779,5.049544811248779,5816290
2020-08-16,5.033120155334473,5.033120155334473,2.893717050552368,3.431044101715088,3.431044101715088,9532147
2020-08-17,3.431044101715088,4.5007829666137695,3.409029960632324,4.41768217086792,4.41768217086792,7076895
2020-08-18,4.417333126068115,4.471261024475098,3.879075050354004,4.125207901000977,4.125207901000977,5478427
2020-08-19,4.123794078826904,4.14484977722168,3.7128078937530518,3.7173309326171875,3.7173309326171875,4739367
2020-08-20,3.7173309326171875,3.860107898712158,3.6218769550323486,3.7692840099334717,3.7692840099334717,5107449
2020-08-21,3.7699270248413086,3.7806999683380127,2.882498025894165,3.0379838943481445,3.0379838943481445,4295559
2020-08-22,3.037811040878296,3.3504209518432617,2.7902069091796875,3.2017910480499268,3.2017910480499268,4746643
2020-08-23,3.1994550228118896,3.7502799034118652,3.1942760944366455,3.5109610557556152,3.5109610557556152,5051744
2020-08-24,3.5094969272613525,3.8399031162261963,3.468904972076416,3.558371067047119,3.558371067047119,4928179
2020-08-25,3.560724973678589,3.5884850025177,3.12282395362854,3.221039056777954,3.221039056777954,4393331
2020-08-26,3.2232110500335693,3.23746395111084,3.0012359619140625,3.006114959716797,3.006114959716797,3990945
2020-08-27,3.0071239471435547,3.168102979660034,2.9969570636749268,3.0524120330810547,3.0524120330810547,4130846
2020-08-28,3.050215005874634,3.916933059692383,3.0473849773406982,3.526211977005005,3.526211977005005,6216081
2020-08-29,3.535149097442627,3.7319440841674805,3.5296220779418945,3.627182960510254,3.627182960510254,3996342
2020-08-30,3.6245980262756348,3.789099931716919,3.332556962966919,3.4690310955047607,3.4690310955047607,3853752
2020-08-31,3.4636480808258057,3.6533029079437256,3.3651180267333984,3.4341208934783936,3.4341208934783936,4268005
2020-09-01,3.4331259727478027,3.6712911128997803,3.2574870586395264,3.386960983276367,3.386960983276367,4198983
2020-09-02,3.386871099472046,3.439177989959717,3.0586469173431396,3.221287965774536,3.221287965774536,3967462
2020-09-03,3.2253661155700684,3.2523789405822754,2.844815969467163,2.844815969467163,2.844815969467163,3293871
2020-09-04,2.825706958770752,2.8951339721679688,2.6231400966644287,2.664215087890625,2.664215087890625,3876517
2020-09-05,2.667607069015503,2.6732470989227295,1.9932650327682495,2.104448080062866,2.104448080062866,3103106
2020-09-06,2.1041200160980225,2.6324288845062256,2.094007968902588,2.596204996109009,2.596204996109009,3436785
2020-09-07,2.5954320430755615,2.6506340503692627,2.1095669269561768,2.387705087661743,2.387705087661743,3203665
2020-09-08,2.3853559494018555,2.4041619300842285,1.914903998374939,2.1731719970703125,2.1731719970703125,3780816
2020-09-09,2.1722168922424316,2.34708309173584,2.1166269779205322,2.327199935913086,2.327199935913086,2778784
2020-09-10,2.327199935913086,2.489780902862549,2.2709319591522217,2.3052570819854736,2.3052570819854736,2959675
2020-09-11,2.304197072982788,2.377854108810425,2.212533950805664,2.2260971069335938,2.2260971069335938,2836319
2020-09-12,2.224215030670166,2.3273348808288574,2.1577980518341064,2.2255170345306396,2.2255170345306396,2932556
2020-09-13,2.2254350185394287,2.2821390628814697,2.118298053741455,2.120250940322876,2.120250940322876,2761273
