Date,Open,High,Low,Close,Adj Close,Volume
2021-02-09,3.344114065170288,3.437467098236084,2.8102920055389404,3.0434560775756836,3.0434560775756836,52317665
2021-02-10,3.02913498878479,3.6214609146118164,2.2099759578704834,3.2238669395446777,3.2238669395446777,37100877
2021-02-11,3.2253360748291016,3.5790460109710693,2.9277501106262207,3.106466054916382,3.106466054916382,9316281
2021-02-12,3.105712890625,3.160651922225952,2.5073060989379883,2.7860660552978516,2.7860660552978516,6950740
2021-02-13,2.786073923110962,2.8601009845733643,2.601846933364868,2.762053966522217,2.762053966522217,3960137
2021-02-14,2.7613298892974854,3.3183488845825195,2.725693941116333,3.2888948917388916,3.2888948917388916,6185194
2021-02-15,3.2935070991516113,4.230554103851318,2.646250009536743,4.191554069519043,4.191554069519043,15617670
2021-02-16,4.189098834991455,5.208742141723633,3.915560007095337,5.201158046722412,5.201158046722412,21078556
2021-02-17,5.202661991119385,6.578977108001709,5.032075881958008,6.076665878295898,6.076665878295898,24363931
2021-02-18,6.08807897567749,6.18281888961792,5.225450038909912,5.550804138183594,5.550804138183594,16057152
2021-02-19,5.573935031890869,5.7430901527404785,4.654796123504639,4.816638946533203,4.816638946533203,10700129
2021-02-20,4.824697017669678,6.083230018615723,4.556168079376221,5.7253899574279785,5.7253899574279785,16244466
2021-02-21,5.728079795837402,5.762585163116455,5.24409294128418,5.361649990081787,5.361649990081787,8330269
2021-02-22,5.363224983215332,5.572288990020752,4.155142784118652,4.636600017547607,4.636600017547607,14489916
2021-02-23,4.644289016723633,4.720411777496338,3.033474922180176,4.05407190322876,4.05407190322876,12343250
2021-02-24,4.064950942993164,4.4844651222229,3.878710985183716,4.152062892913818,4.152062892913818,7605231
2021-02-25,4.124517917633057,4.358985900878906,3.4744210243225098,3.4993460178375244,3.4993460178375244,6844950
2021-02-26,3.4862821102142334,3.6870338916778564,2.9394168853759766,3.205928087234497,3.205928087234497,5820015
2021-02-27,3.206244945526123,3.6246039867401123,3.2061359882354736,3.262228012084961,3.262228012084961,3433607
2021-02-28,3.2604029178619385,3.2807788848876953,2.8626439571380615,3.1993460655212402,3.1993460655212402,3972497
2021-03-01,3.194746971130371,4.178814888000488,3.148284912109375,4.055196762084961,4.055196762084961,6593121
2021-03-02,4.069029808044434,4.407566070556641,3.572978973388672,3.796941041946411,3.796941041946411,6852169
2021-03-03,3.7970950603485107,4.180760860443115,3.7445120811462402,3.9012460708618164,3.9012460708618164,4816379
2021-03-04,3.8943231105804443,3.895850896835327,3.3383350372314453,3.4882431030273438,3.4882431030273438,4586907
2021-03-05,3.492213010787964,3.810817003250122,3.1944739818573,3.524445056915283,3.524445056915283,5017758
2021-03-06,3.5263679027557373,3.798072099685669,3.46578311920166,3.5012741088867188,3.5012741088867188,4087788
2021-03-07,3.5052731037139893,3.740601062774658,3.442399024963379,3.681380033493042,3.681380033493042,4766559
2021-03-08,3.6827940940856934,4.059567928314209,3.523092031478882,3.9661569595336914,3.9661569595336914,7258269
2021-03-09,3.9593288898468018,4.47525691986084,3.790540933609009,4.357508182525635,4.357508182525635,6204751
2021-03-10,4.35789680480957,4.791055202484131,3.9007580280303955,4.3547492027282715,4.3547492027282715,7819669
2021-03-11,4.35466194152832,4.872082233428955,4.337092876434326,4.462220191955566,4.462220191955566,5574192
2021-03-12,4.465156078338623,4.5286030769348145,3.9821228981018066,4.073123931884766,4.073123931884766,4799794
