Date,Open,High,Low,Close,Adj Close,Volume
2021-08-18,1.6476099491119385,1.68374502658844,1.528892993927002,1.5456520318984985,1.5456520318984985,22597744
2021-08-19,1.5454039573669434,1.7703570127487183,1.4524019956588745,1.6824079751968384,1.6824079751968384,21305882
2021-08-20,1.6823819875717163,1.762982964515686,1.615190029144287,1.733059048652649,1.733059048652649,23543923
2021-08-21,1.7326890230178833,1.7378250360488892,1.6472220420837402,1.6567579507827759,1.6567579507827759,10269668
2021-08-22,1.6574560403823853,1.6805729866027832,1.553657054901123,1.5571479797363281,1.5571479797363281,9392351
2021-08-23,1.5569250583648682,1.7021640539169312,1.5569250583648682,1.579630970954895,1.579630970954895,13674646
2021-08-24,1.5796810388565063,1.6337230205535889,1.507444977760315,1.5171170234680176,1.5171170234680176,11694257
2021-08-25,1.5167789459228516,1.5990220308303833,1.4871909618377686,1.5838730335235596,1.5838730335235596,12453398
2021-08-26,1.5833660364151,1.5835590362548828,1.4748200178146362,1.5587559938430786,1.5587559938430786,15769893
2021-08-27,1.5580819845199585,1.669150948524475,1.4951770305633545,1.5784510374069214,1.5784510374069214,16868664
2021-08-28,1.5777850151062012,1.6200419664382935,1.5244630575180054,1.5383529663085938,1.5383529663085938,9880625
2021-08-29,1.5383869409561157,1.5612260103225708,1.3761509656906128,1.4154150485992432,1.4154150485992432,24376031
2021-08-30,1.4155030250549316,1.6454130411148071,1.3822100162506104,1.4887659549713135,1.4887659549713135,40255898
2021-08-31,1.487908959388733,1.4933489561080933,1.4181419610977173,1.4366790056228638,1.4366790056228638,14997979
2021-09-01,1.439749002456665,1.6236929893493652,1.4172719717025757,1.5832170248031616,1.5832170248031616,15217275
2021-09-02,1.5921070575714111,1.5964699983596802,1.5071810483932495,1.5089390277862549,1.5089390277862549,12283875
2021-09-03,1.5086100101470947,1.5249379873275757,1.4664479494094849,1.4831019639968872,1.4831019639968872,15735053
2021-09-04,1.4830830097198486,1.5093250274658203,1.457414984703064,1.4980560541152954,1.4980560541152954,9713005
2021-09-05,1.497789978981018,1.497789978981018,1.4279299974441528,1.4351030588150024,1.4351030588150024,12744037
2021-09-06,1.4350390434265137,1.4736629724502563,1.4126980304718018,1.42814302444458,1.42814302444458,14486589
2021-09-07,1.4273329973220825,1.47195303440094,1.2437609434127808,1.2537729740142822,1.2537729740142822,19716734
2021-09-08,1.2533049583435059,1.3603450059890747,1.197281002998352,1.3377799987792969,1.3377799987792969,18190020
2021-09-09,1.3342150449752808,1.4070279598236084,1.3101199865341187,1.3543610572814941,1.3543610572814941,13366462
2021-09-10,1.354349970817566,1.3948869705200195,1.313565969467163,1.3291560411453247,1.3291560411453247,13819282
2021-09-11,1.3292419910430908,1.489251971244812,1.3167630434036255,1.4814070463180542,1.4814070463180542,13682897
2021-09-12,1.4816190004348755,1.6267390251159668,1.4261749982833862,1.4698610305786133,1.4698610305786133,17743534
2021-09-13,1.4699560403823853,1.5138779878616333,1.4030040502548218,1.5123779773712158,1.5123779773712158,20140617
2021-09-14,1.5122090578079224,1.6071439981460571,1.509024977684021,1.5898330211639404,1.5898330211639404,12984214
2021-09-15,1.589684009552002,1.74583899974823,1.5574769973754883,1.713575005531311,1.713575005531311,13761898
2021-09-16,1.7138700485229492,1.9021610021591187,1.6507519483566284,1.7037849426269531,1.7037849426269531,48859023
2021-09-17,1.7040079832077026,1.7753119468688965,1.6313519477844238,1.724302053451538,1.724302053451538,27635043
2021-09-18,1.724357008934021,1.8189469575881958,1.698796033859253,1.7642179727554321,1.7642179727554321,21978884
2021-09-19,1.7642179727554321,1.7754210233688354,1.6645339727401733,1.6645339727401733,1.6645339727401733,12914211
2021-09-20,1.664322018623352,1.689208984375,1.459455966949463,1.4817700386047363,1.4817700386047363,22256104
2021-09-21,1.4819509983062744,1.548872947692871,1.3891379833221436,1.39021897315979,1.39021897315979,15099430
2021-09-22,1.3889210224151611,1.5634100437164307,1.363515019416809,1.5368620157241821,1.5368620157241821,27812275
2021-09-23,1.5360089540481567,1.6939170360565186,1.5360089540481567,1.6475520133972168,1.6475520133972168,22460408
2021-09-24,1.6475069522857666,1.658545970916748,1.4057830572128296,1.4826370477676392,1.4826370477676392,14470210
2021-09-25,1.4826099872589111,1.4836750030517578,1.4068529605865479,1.4409760236740112,1.4409760236740112,14192269
2021-09-26,1.4409840106964111,1.4808549880981445,1.2603880167007446,1.4469720125198364,1.4469720125198364,19827713
2021-09-27,1.4469330310821533,1.5619490146636963,1.4461220502853394,1.4575450420379639,1.4575450420379639,16632221
2021-09-28,1.456969976425171,1.5866270065307617,1.4205520153045654,1.523476004600525,1.523476004600525,20644487
2021-09-29,1.5238449573516846,1.5640970468521118,1.4942760467529297,1.51357901096344,1.51357901096344,11933517
2021-09-30,1.513522982597351,1.5838969945907593,1.5132839679718018,1.579010009765625,1.579010009765625,14057184
2021-10-01,1.5789849758148193,1.8328039646148682,1.5561649799346924,1.7986630201339722,1.7986630201339722,28155376
2021-10-02,1.7988409996032715,1.8024009466171265,1.7626299858093262,1.7739249467849731,1.7739249467849731,11862454
