Date,Open,High,Low,Close,Adj Close,Volume
2020-12-23,0.5676689743995667,0.5711889863014221,0.38349398970603943,0.4050480127334595,0.4050480127334595,2040028
2020-12-24,0.40504398941993713,0.43139100074768066,0.381307989358902,0.40955498814582825,0.40955498814582825,1447900
2020-12-25,0.4095740020275116,0.41358399391174316,0.3910749852657318,0.40565600991249084,0.40565600991249084,349343
2020-12-26,0.4057849943637848,0.40607699751853943,0.3849549889564514,0.3891240060329437,0.3891240060329437,266395
2020-12-27,0.3891359865665436,0.3945379853248596,0.3682210147380829,0.379721999168396,0.379721999168396,736110
2020-12-28,0.37993499636650085,0.39344701170921326,0.3688740134239197,0.38486701250076294,0.38486701250076294,664944
2020-12-29,0.3847939968109131,0.3882319927215576,0.35544198751449585,0.36910301446914673,0.36910301446914673,818629
2020-12-30,0.3690609931945801,0.373196005821228,0.36000800132751465,0.37085801362991333,0.37085801362991333,444249
2020-12-31,0.37025898694992065,0.3743470013141632,0.3532690107822418,0.36609700322151184,0.36609700322151184,366502
2021-01-01,0.36609700322151184,0.37777599692344666,0.36205801367759705,0.36596301198005676,0.36596301198005676,241959
2021-01-02,0.3659769892692566,0.41207200288772583,0.3641450107097626,0.38776299357414246,0.38776299357414246,342386
2021-01-03,0.3878209888935089,0.4564659893512726,0.38770100474357605,0.4528369903564453,0.4528369903564453,57006
2021-01-04,0.45284000039100647,0.5165380239486694,0.3972019851207733,0.5107089877128601,0.5107089877128601,1417341
2021-01-05,0.5111430287361145,0.5640239715576172,0.4769890010356903,0.5574780106544495,0.5574780106544495,670332
2021-01-06,0.5574809908866882,0.5634220242500305,0.5379210114479065,0.5599719882011414,0.5599719882011414,693209
2021-01-07,0.5598469972610474,0.583109974861145,0.5434669852256775,0.570268988609314,0.570268988609314,459878
2021-01-08,0.5702760219573975,0.6713989973068237,0.5117300152778625,0.5936170220375061,0.5936170220375061,1102241
2021-01-09,0.5936279892921448,0.6183900237083435,0.5638319849967957,0.613349974155426,0.613349974155426,756763
2021-01-10,0.6116369962692261,0.6504639983177185,0.5545660257339478,0.579816997051239,0.579816997051239,346357
2021-01-11,0.579816997051239,0.5841590166091919,0.4470579922199249,0.49647900462150574,0.49647900462150574,580119
2021-01-12,0.4965200126171112,0.5657119750976562,0.47809600830078125,0.5118759870529175,0.5118759870529175,321611
2021-01-13,0.5118489861488342,0.5541840195655823,0.5008839964866638,0.5499730110168457,0.5499730110168457,515998
2021-01-14,0.5499839782714844,0.5833280086517334,0.5485230088233948,0.5712950229644775,0.5712950229644775,340030
2021-01-15,0.5713099837303162,0.5846390128135681,0.5240370035171509,0.5563880205154419,0.5563880205154419,582118
2021-01-16,0.5563709735870361,0.6027690172195435,0.5529450178146362,0.5871859788894653,0.5871859788894653,703069
2021-01-17,0.5871970057487488,0.6036909818649292,0.5532900094985962,0.5718089938163757,0.5718089938163757,536549
2021-01-18,0.5714920163154602,0.6191310286521912,0.5661550164222717,0.6146939992904663,0.6146939992904663,313302
2021-01-19,0.6146969795227051,0.6394990086555481,0.605534017086029,0.6184009909629822,0.6184009909629822,377152
2021-01-20,0.6183750033378601,0.623088002204895,0.5621060132980347,0.623088002204895,0.623088002204895,605612
2021-01-21,0.623091995716095,0.623091995716095,0.498414009809494,0.4984480142593384,0.4984480142593384,522706
