Date,Open,High,Low,Close,Adj Close,Volume
2020-12-02,0.9930390119552612,0.9930520057678223,0.9871399998664856,0.987729012966156,0.987729012966156,0
2020-12-03,0.987729012966156,0.9878290295600891,0.898639976978302,0.9749619960784912,0.9749619960784912,0
2020-12-04,0.9749619960784912,0.9964320063591003,0.9282240271568298,0.9647840261459351,0.9647840261459351,0
2020-12-05,0.9647840261459351,0.9695289731025696,0.9342820048332214,0.9452469944953918,0.9452469944953918,0
2020-12-06,0.9452469944953918,0.9836750030517578,0.9441279768943787,0.964460015296936,0.964460015296936,0
2020-12-07,0.964460015296936,0.9734640121459961,0.9478070139884949,0.9553999900817871,0.9553999900817871,0
2020-12-08,0.955590009689331,1.0804589986801147,0.9475839734077454,0.9543460011482239,0.9543460011482239,0
2020-12-09,0.9543460011482239,0.9590029716491699,0.6998550295829773,0.9335770010948181,0.9335770010948181,0
2020-12-10,0.9335770010948181,0.9800969958305359,0.925931990146637,0.9415439963340759,0.9415439963340759,0
2020-12-11,0.9415439963340759,0.9642890095710754,0.9334390163421631,0.9389899969100952,0.9389899969100952,0
2020-12-12,0.9392719864845276,0.9492070078849792,0.9292870163917542,0.9395570158958435,0.9395570158958435,0
2020-12-13,0.9395570158958435,0.946956992149353,0.9103839993476868,0.9442840218544006,0.9442840218544006,0
2020-12-14,0.9442840218544006,0.9636120200157166,0.936706006526947,0.9408900141716003,0.9408900141716003,0
2020-12-15,0.9408900141716003,0.9451509714126587,0.9258840084075928,0.9327179789543152,0.9327179789543152,0
2020-12-16,0.9327179789543152,1.0001920461654663,0.9327179789543152,0.9628069996833801,0.9628069996833801,0
2020-12-17,0.9628069996833801,0.963096022605896,0.9087650179862976,0.9385150074958801,0.9385150074958801,0
2020-12-18,0.9385150074958801,0.9591150283813477,0.9103490114212036,0.9219359755516052,0.9219359755516052,0
2020-12-19,0.9219359755516052,0.9505289793014526,0.8817710280418396,0.9438179731369019,0.9438179731369019,0
2020-12-20,0.9438179731369019,0.9477720260620117,0.908502995967865,0.9293389916419983,0.9293389916419983,0
2020-12-21,0.9293389916419983,0.9393159747123718,0.9059929847717285,0.9269970059394836,0.9269970059394836,0
2020-12-22,0.9269970059394836,0.9275689721107483,0.9026610255241394,0.913320004940033,0.913320004940033,0
2020-12-23,0.913320004940033,0.9494659900665283,0.9054489731788635,0.9126319885253906,0.9126319885253906,0
2020-12-24,0.9126319885253906,0.9194549918174744,0.8904200196266174,0.9136049747467041,0.9136049747467041,0
2020-12-25,0.9136049747467041,0.9423499703407288,0.906154990196228,0.9202309846878052,0.9202309846878052,0
2020-12-26,0.9202309846878052,0.9488080143928528,0.9001950025558472,0.9154599905014038,0.9154599905014038,0
2020-12-27,0.9154599905014038,0.9311739802360535,0.9044049978256226,0.912168025970459,0.912168025970459,0
2020-12-28,0.912168025970459,1.0223089456558228,0.9067059755325317,0.9714339971542358,0.9714339971542358,0
2020-12-29,0.9714339971542358,0.9939169883728027,0.9567149877548218,0.9836900234222412,0.9836900234222412,0
2020-12-30,0.9836900234222412,1.0046089887619019,0.9620530009269714,0.986702024936676,0.986702024936676,0
2020-12-31,0.9866030216217041,1.0035649538040161,0.9697279930114746,0.9826909899711609,0.9826909899711609,0
2021-01-01,0.9826909899711609,1.0000449419021606,0.9759870171546936,0.9921600222587585,0.9921600222587585,0
2021-01-02,0.9921600222587585,1.0248819589614868,0.9468889832496643,0.9723209738731384,0.9723209738731384,0
2021-01-03,0.9723209738731384,0.9901229739189148,0.9317160248756409,0.9797919988632202,0.9797919988632202,0
2021-01-04,0.979889988899231,0.9970719814300537,0.9570630192756653,0.9600499868392944,0.9600499868392944,0
2021-01-05,0.9600499868392944,0.979764997959137,0.9585880041122437,0.972216010093689,0.972216010093689,0
2021-01-06,0.972216010093689,0.9826760292053223,0.9613350033760071,0.96949702501297,0.96949702501297,0
