Date,Open,High,Low,Close,Adj Close,Volume
2022-09-28,0.8515989780426025,0.8766080141067505,0.6656339764595032,0.8052420020103455,0.8052420020103455,11074731
2022-09-29,0.8038849830627441,0.903814971446991,0.7412369847297668,0.7648550271987915,0.7648550271987915,11974755
2022-09-30,0.764070987701416,0.7658600211143494,0.6397089958190918,0.6776440143585205,0.6776440143585205,13745021
2022-10-01,0.677727997303009,0.6798279881477356,0.6089959740638733,0.6345930099487305,0.6345930099487305,18680499
2022-10-02,0.6341599822044373,0.6834909915924072,0.6247469782829285,0.6561650037765503,0.6561650037765503,19244469
2022-10-03,0.6539940237998962,0.7648490071296692,0.6376150250434875,0.7474679946899414,0.7474679946899414,21179035
2022-10-04,0.7480019927024841,0.8863229751586914,0.7476099729537964,0.8059250116348267,0.8059250116348267,22712284
2022-10-05,0.8098359704017639,0.9321939945220947,0.8098250031471252,0.906823992729187,0.906823992729187,11701049
2022-10-06,0.9071409702301025,0.9336400032043457,0.8600940108299255,0.8995640277862549,0.8995640277862549,21637782
2022-10-07,0.8980429768562317,0.9765470027923584,0.8311079740524292,0.9616529941558838,0.9616529941558838,20516214
2022-10-08,0.9610419869422913,0.999767005443573,0.9255350232124329,0.9669849872589111,0.9669849872589111,17061855
2022-10-09,0.9667239785194397,0.9992489814758301,0.9117169976234436,0.9197450280189514,0.9197450280189514,19059721
2022-10-10,0.9191970229148865,0.9759140014648438,0.8581159710884094,0.9406690001487732,0.9406690001487732,18474510
2022-10-11,0.9417610168457031,0.9810479879379272,0.9080560207366943,0.9769579768180847,0.9769579768180847,19324479
2022-10-12,0.9789659976959229,1.0040299892425537,0.9415159821510315,0.9759730100631714,0.9759730100631714,4762842
2022-10-13,0.976082980632782,0.9926499724388123,0.8698170185089111,0.9914129972457886,0.9914129972457886,2230702
2022-10-14,0.9906160235404968,1.0052460432052612,0.9042999744415283,0.9183300137519836,0.9183300137519836,1368580
2022-10-15,0.9182779788970947,0.9331290125846863,0.8895559906959534,0.9161379933357239,0.9161379933357239,931134
2022-10-16,0.9162189960479736,0.9541170001029968,0.9017189741134644,0.9445739984512329,0.9445739984512329,738197
2022-10-17,0.944504976272583,0.9468709826469421,0.9175639748573303,0.9249640107154846,0.9249640107154846,768558
2022-10-18,0.9248980283737183,0.9329230189323425,0.8826820254325867,0.9181849956512451,0.9181849956512451,869294
2022-10-19,0.9181299805641174,0.9508270025253296,0.894461989402771,0.9071260094642639,0.9071260094642639,1063238
2022-10-20,0.9064589738845825,0.9282569885253906,0.8844410181045532,0.901764988899231,0.901764988899231,769973
2022-10-21,0.9019579887390137,0.9133269786834717,0.8775039911270142,0.8775039911270142,0.8775039911270142,1126660
2022-10-22,0.877344012260437,0.9001110196113586,0.854718029499054,0.8861470222473145,0.8861470222473145,1125824
2022-10-23,0.8858979940414429,0.9026780128479004,0.8673980236053467,0.900367021560669,0.900367021560669,454360
