Date,Open,High,Low,Close,Adj Close,Volume
2021-12-02,0.3204529881477356,0.7117739915847778,0.22601599991321564,0.4239889979362488,0.4239889979362488,102896869
2021-12-03,0.4284380078315735,0.506538987159729,0.3400169909000397,0.3715899884700775,0.3715899884700775,49262230
2021-12-04,0.37057098746299744,0.4641590118408203,0.3014949858188629,0.4240170121192932,0.4240170121192932,38828928
2021-12-05,0.4251619875431061,0.4345420002937317,0.34764400124549866,0.3698990046977997,0.3698990046977997,23888535
2021-12-06,0.3702549934387207,0.3702549934387207,0.31074899435043335,0.34252598881721497,0.34252598881721497,14243726
2021-12-07,0.3424440026283264,0.389957994222641,0.3237369954586029,0.3526049852371216,0.3526049852371216,19434307
2021-12-08,0.3496299982070923,0.39041298627853394,0.3312839865684509,0.365339994430542,0.365339994430542,18988022
2021-12-09,0.3648279905319214,0.5705059766769409,0.28888198733329773,0.5231490135192871,0.5231490135192871,60083805
2021-12-10,0.5214099884033203,0.6270930171012878,0.47957900166511536,0.5639640092849731,0.5639640092849731,30369120
2021-12-11,0.561519980430603,0.6201109886169434,0.5026419758796692,0.5103620290756226,0.5103620290756226,23111286
2021-12-12,0.5092080235481262,0.5886589884757996,0.49997299909591675,0.5562880039215088,0.5562880039215088,20837199
2021-12-13,0.5573390126228333,0.5768499970436096,0.47526198625564575,0.5155680179595947,0.5155680179595947,17959495
2021-12-14,0.516834020614624,0.5406619906425476,0.4577530026435852,0.48868200182914734,0.48868200182914734,17558557
2021-12-15,0.488629013299942,0.5208680033683777,0.4547269940376282,0.4829440116882324,0.4829440116882324,16335677
2021-12-16,0.4826529920101166,0.4869000017642975,0.41631001234054565,0.42034798860549927,0.42034798860549927,15298069
2021-12-17,0.420399010181427,0.42796099185943604,0.370169997215271,0.3888610005378723,0.3888610005378723,16272505
2021-12-18,0.389274001121521,0.45819199085235596,0.37346601486206055,0.4224109947681427,0.4224109947681427,17187104
2021-12-19,0.4223580062389374,0.4498920142650604,0.38649800419807434,0.42817598581314087,0.42817598581314087,18098196
